,00:39:43,151,15.3,03:55,91,58,,10000.10,15.3,,
,00:39:44,151,15.2,03:57,91,58,,10004.10,15.3,,
,00:39:45,151,15.2,03:57,91,58,,10007.90,15.2,,
,00:39:46,150,15.1,03:58,91,58,,10011.60,15.3,,
,00:39:47,150,14.9,04:02,91,58,,10015.10,15.2,,
,00:39:48,150,14.8,04:03,88,58,,10018.60,15.3,,
,00:39:49,150,14.8,04:03,89,58,,10022.20,15.4,,
,00:39:50,150,14.7,04:05,90,58,,10025.90,15.4,,
,00:39:51,150,14.6,04:07,90,58,,10029.60,15.3,,
,00:39:52,150,14.6,04:07,90,58,,10033.30,15.3,,
,00:39:53,150,14.6,04:07,90,58,,10037.10,15.3,,
,00:39:54,150,14.6,04:07,90,58,,10041.30,15.2,,
,00:39:55,150,14.5,04:08,90,58,,10045.50,15.3,,
,00:39:56,150,14.5,04:08,90,58,,10049.70,15.3,,
,00:39:57,150,14.5,04:08,92,58,,10053.80,15.3,,
,00:39:58,150,14.4,04:10,93,58,,10057.60,15.3,,
,00:39:59,150,14.2,04:14,93,58,,10061.10,15.3,,
,00:40:00,150,14.1,04:15,92,58,,10064.40,15.4,,
,00:40:01,151,14.0,04:17,91,58,,10067.60,15.4,,
,00:40:02,150,14.0,04:17,92,58,,10070.70,15.4,,
,00:40:03,150,13.9,04:19,91,58,,10073.90,15.4,,
,00:40:04,150,13.9,04:19,93,58,,10077.50,15.3,,
,00:40:05,150,14.0,04:17,92,58,,10081.10,15.3,,
,00:40:06,150,14.1,04:15,91,58,,10085.20,15.4,,
,00:40:07,150,14.2,04:14,91,58,,10089.60,15.4,,
,00:40:08,150,14.3,04:12,91,58,,10094.60,15.4,,
,00:40:09,150,14.4,04:10,91,58,,10099.60,15.4,,
,00:40:10,150,14.5,04:08,91,58,,10104.60,15.4,,
,00:40:11,150,14.6,04:07,91,58,,10109.60,15.4,,
,00:40:12,150,14.6,04:07,91,58,,10114.30,15.4,,
,00:40:13,150,14.6,04:07,91,58,,10118.70,15.4,,
,00:40:14,150,14.6,04:07,91,58,,10122.90,15.4,,
,00:40:15,150,14.6,04:07,91,58,,10126.70,15.4,,
,00:40:16,151,14.6,04:07,91,58,,10130.60,15.4,,
,00:40:17,151,14.5,04:08,91,58,,10134.20,15.4,,
,00:40:18,151,14.5,04:08,91,58,,10137.90,15.4,,
,00:40:19,150,14.5,04:08,91,58,,10141.60,15.4,,
,00:40:20,150,14.5,04:08,91,58,,10145.40,15.4,,
,00:40:21,150,14.5,04:08,91,58,,10149.30,15.4,,
,00:40:22,150,14.5,04:08,91,58,,10153.10,15.4,,
,00:40:23,150,14.4,04:10,91,58,,10157.30,15.4,,
,00:40:24,150,14.4,04:10,93,58,,10161.10,15.4,,
,00:40:25,150,14.4,04:10,93,58,,10165.10,15.5,,
,00:40:26,150,14.5,04:08,93,58,,10169.30,15.4,,
,00:40:27,150,14.6,04:07,93,58,,10173.40,15.4,,
,00:40:28,150,14.7,04:05,93,58,,10177.80,15.4,,
,00:40:29,150,14.7,04:05,91,58,,10182.10,15.5,,
,00:40:30,150,14.7,04:05,92,58,,10186.20,15.5,,
,00:40:31,150,14.6,04:07,93,58,,10190.30,15.5,,
,00:40:32,150,14.5,04:08,93,58,,10194.30,15.5,,
,00:40:33,150,14.4,04:10,93,58,,10198.40,15.5,,
,00:40:34,150,14.4,04:10,92,58,,10202.30,15.5,,
,00:40:35,150,14.3,04:12,93,58,,10206.20,15.4,,
